Token,Item Name,Customer-facing Name,Variation Name,Unit and Precision,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Current Quantity Seven Bends,New Quantity Seven Bends,Stock Alert Enabled Seven Bends,Stock Alert Count Seven Bends,Tax - Sales Tax (6%)
NMHPVVMUEDKMFWZGDSWPDCA7,Spiraea tomentosa (Steeplebush),,Gallon,,Spitom9,"Upright, multi-stemmed, suckering, deciduous shrub.  Bloom tiny pink, rose-purple flowers on terminal spikes that from mid-summer to early autumn.  Attract butterflies.

Size: Height: 2' - 4' ; Width: 3' -5'
Light: Sun (Full)
Moisture: Dry, Standing Water,

-

Eric Hunt, CC BY-SA 4.0 , via Wikimedia Commons, Doug McGrady from Warwick, RI, USA, CC BY 2.0 , via Wikimedia Commons",Shrub,Shrub,,,,,hidden,Physical good,,,,N,N,N,Y,22.00,,N,,,,,,,0,,,,Y
2XS6KE5TNHN7RP6MIAPXZYX6,Spiraea tomentosa (Steeplebush),,True Gallon,,Spitom12,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,25.00,,N,,,,,,,0,,,,Y
BI7WAI65PEOW6SUM64R6VYPP,Spiraea tomentosa (Steeplebush),,2 Gallon,,Spitom15,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,37.00,,N,,,,,,,0,,,,Y
VLPCRDV5ZB2VCXDPZSGNGBOX,Spiraea tomentosa (Steeplebush),,3 Gallon,,Spitom18,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,50.00,,N,,,,,,,0,,,,Y
FO54EGYMMWONJY4IXWQ3MOUY,Spiraea tomentosa (Steeplebush),,5 Gallon,,Spitom21,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,60.00,,N,,,,,,,0,,,,Y
CJ5MASJJRRC5QP3J7IDS72XO,Sporobolus heterolepis (Prairie Dropseed),,"3.5"" Pot",,Spohet2,"This slow-growing, clump forming grass gains orange hues in the fall and retains much of its shape and appearance in through the winter. Flowers have a unique scent. Drought and clay tolerant.

Size: Height: 2' - 3' ; Width: 2' -3'
Light: Sun (Full)
Moisture: Dry, Medium,

-

By Photo by David J. Stang - source: David Stang. First published at ZipcodeZoo.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=61094570",Grass,Grass,,,,,visible,Physical good,,,,N,N,N,Y,9.00,,N,,,,,,,174,,,,Y
GID4SZ6NNHDFUREPOF33ZZVH,Sporobolus heterolepis (Prairie Dropseed),,"4.5"" Pot",,Spohet3,,Grass,Grass,,,,,visible,Physical good,,,,,,,,10.00,,N,,,,,,,31,,,,Y
5ECYX4KHLHCTWWHBM57D5467,Sporobolus heterolepis (Prairie Dropseed),,Gallon,,Spohet9,,Grass,Grass,,,,,visible,Physical good,,,,,,,,15.00,,N,,,,,,,0,,,,Y
TY4OHZYVMSZHWUQJN6JWHEZK,Staphylea trifolia (Bladdernut),,Gallon,,Statri9,"Fast-growing, upright, deciduous, perennial and flowering shrub. Heavily branched and capable of reproducing by suckering. Bloom showy green-white bell shaped flowers from April to May. Flowers give way to inflated, bladder-like, papery seed capsules maturing in late summer, persist into early winter. Attracts pollinators and small mammals.

Size: Height: 10' - 15' ; Width: 10' -15'
Light: Sun (Part-Full)
Moisture: Medium, Moist, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

Krzysztof Ziarnek, Kenraiz, CC BY-SA 4.0 , via Wikimedia Commons",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,25.00,,N,,,,N,,,0,,,,Y
NQZBIZ4HEOH4WLZS5IRENKP6,Staphylea trifolia (Bladdernut),,True Gallon,,Statri12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,30.00,,N,,,,N,,,1,,,,Y
STKFVIMXRBJ2ALPLDBHZQ7RJ,Staphylea trifolia (Bladdernut),,2 Gallon,,Statri15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,N,,,2,,,,Y
BBTUCXWRYJY7HDEVLRFS7MEC,Staphylea trifolia (Bladdernut),,3 Gallon,,Statri18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
FLCQSCPZMCKBQAISBUYGDS7Y,Staphylea trifolia (Bladdernut),,5 Gallon,,Statri21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,N,,,2,,,,Y
5GBYF7PVBARQZY5YKBEMA6WG,Symphoricarpos albus (Common Snowberry),,Gallon,,Symalb9,"Dense suckering deciduous shrub. Attractive bright green leaves.  Pink to white flowers in spring and summer are followed by attractive white fruits that last into winter.  Forms colonies but needs more than one genetic strain to fruit.

Size: Height: 3' - 6' ; Width: 3' -6'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Muséum de Toulouse, CC BY-SA 4.0 , via Wikimedia Commons,   korina.info, korina.info – CC-BY-SA-4.0, CC BY-SA 4.0 , via Wikimedia Commons,  Rudolphous, CC BY-SA 4.0 , via Wikimedia Commons,   Joe Mabel, CC BY-SA 3.0 , via Wikimedia Commons",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,22.00,,N,,N,,N,,,6,,,,Y
L2P5MF47XEAW3CVWNJHN24JC,Symphoricarpos albus (Common Snowberry),,True Gallon,,Symalb12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,25.00,,N,,,,N,,,2,,,,Y
PZ66D24OPQPXTNLSEIR3ZFGG,Symphoricarpos albus (Common Snowberry),,2 Gallon,,Symalb15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,37.00,,N,,,,N,,,0,,,,Y
756WJP3RMPOT3K53INMIS3EX,Symphoricarpos albus (Common Snowberry),,3 Gallon,,Symalb18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,N,,,0,,,,Y
77HAYBENI4QQJ4LRSYJKMXF5,Symphoricarpos albus (Common Snowberry),,5 Gallon,,Symalb21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
2LQNEUMHQJQ64JM55C3X2UTO,Symphyotrichum cordifolium (Heart-Leaved Aster),,"4.5"" Pot",,Symcor3,"Leafy, upright-branched stems are topped with daisy-like, light-blue aster flowers in late summer and fall. Lower leaves are heart-shaped and up to 5"" long. Attractive to butterflies.

Size: Height: 3' - 5' ; Width: 1' -2'
Light: Shade (Full)
Moisture: Medium, 

-

Cephas, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,34,,,,Y
KTNUOOF4RVO3W2VDGNKH64UI,Symphyotrichum cordifolium (Heart-Leaved Aster),,Gallon,,Symcor9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,,,,181,,,,Y
25DFQLVURSHAFQH3VQBCLD7H,Symphyotrichum cordifolium (Heart-Leaved Aster),,True Gallon,,Symcor12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
RU5FEHXIOSGO4AHQUN5A673Q,Symphyotrichum laeve (Smooth Blue Aster),,"4.5"" Pot",,Symlae3,"This aster tolerates drought and poor soils, and will reseed itself easily. Small (1"") violet-blue flowers with yellow centers bloom in autumn and attract butterflies.

Size: Height: 2' - 4' ; Width: 1' -2'
Light: Sun (Full)
Moisture: Medium,

-",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,,,,43,,,,Y
75EK45UJU5FJ5MB7257SJHOX,Symphyotrichum laeve (Smooth Blue Aster),,Gallon,,Symlae9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
OLAY4O2C5AVV6Z4QDRQSWTCQ,Symphyotrichum laeve (Smooth Blue Aster),,True Gallon,,Symlae12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
GELJS6Z3LKEXVNYCXYIESTIX,Symphyotrichum lateriflorum (Calico Aster),,"4.5"" Pot",,Symlat3,"Herbaceous perennial in the daisy family.  Blooms many white to pale lavendar flowers in late summer.  Light green to reddish brown hairy stems.

Size: Height: 2' - 3' ; Width: 2' - 3'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Cbaile19, CC0, via Wikimedia Commons, Ryan Hodnett, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,0,,,,Y
VVTQS772OXAC3RGK5OUWJM2X,Symphyotrichum lateriflorum (Calico Aster),,Gallon,,Symlat9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
MIKFNGPFZ23OHLBQGAJYMIAV,Symphyotrichum lateriflorum (Calico Aster),,True Gallon,,Symlat12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
BYJNBAOTPWZPJQRLYPC5KJWM,Symphyotrichum novae-angliae (New England Aster),,"4.5"" Pot",,Symnov3,"Late-blooming, showy aster that hosts a variety of butterflies, and provides a much needed food source during fall migration.

Size: Height: 3' - 7' ; Width: 2' -3'
Light: Sun (Full)
Moisture: Dry, Medium,

-

Jennifer Anderson. United States, IA, Scott Co., Davenport, Nahant Marsh. 2002. [Public domain]
The original uploader was Hugowolf at English Wikipedia. [CC BY-SA (http://creativecommons.org/licenses/by-sa/3.0/)]",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,250,,,,Y
UUL2B4CZ26DA4ZA2N4JRHUNY,Symphyotrichum novae-angliae (New England Aster),,Gallon,,Symnov9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,159,,,,Y
5QLSKWG3BBY47EBGNGLI7WFP,Symphyotrichum novae-angliae (New England Aster),,True Gallon,,Symnov12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,-1,,,,Y
3ED6WZCYNMMJ7F3HEIWW6BEK,Symphyotrichum oblongifolium (Aromatic Aster),,"4.5"" Pot",,Symobl3,"Purple aster-flowers with yellow disks emerge in late summer, attracting birds and butterflies.. Tolerates sandy soils, poor soils, and drought.

Size: Height: 1' - 3' ; Width: 1' -3'
Light: Sun (Full)
Moisture: Dry, Medium,

-

By PD-USGov-Interior-FWS - This image originates from the National Digital Library of the United States Fish and Wildlife Serviceat this pageThis tag does not indicate the copyright status of the attached work. A normal copyright tag is still required. See Commons:Licensing.See Category:Images from the United States Fish and Wildlife Service.Transferred from en.wikipedia to Commons.(Original text: http://www.fws.gov/digitalmedia/FullRes/natdiglib/IMG0016.jpg), Public Domain, https://commons.wikimedia.org/w/index.php?curid=11516854, ShenandoahNPS, Public domain, via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,105,,,,Y
EWETMRVJFIHZ5DDR4JSE7OCD,Symphyotrichum oblongifolium (Aromatic Aster),,Gallon,,Symobl9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,32,,,,Y
7CPKSB4ZGUGKVJ27QPY2OHLX,Symphyotrichum oblongifolium (Aromatic Aster),,True Gallon,,Symobl12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
IQEMUVQVHCXQQSCA2UMXUL2W,Symphyotrichum pilosum (Frost Aster),,"4.5"" Pot",,Sympil3,"Noted for its extremely hairy stem and leaves. Flowers bloom in August to October. Best growth occurs in moist, semi-shaded woodland areas. Can tolerate periodic flooding. Can spread aggressively by self-spreading.

Size: Height: 2' - 4' ; Width: 2' -4'
Light: Sun (Part-Full)
Moisture: Dry, Medium,

-

By Joshua Mayer from Madison, WI, USA - Frost Aster (Symphyotrichum pilosum), CC BY-SA 2.0, https://commons.wikimedia.org/w/index.php?curid=97321598, Craig Martin, CC0, via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,-10,,,,Y
EHZ5NGIWIEJYJC6JKBIJWZ6C,Symphyotrichum pilosum (Frost Aster),,Gallon,,Sympil9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
H4YPDSUFDAN3SP35MRNC2FUC,Symphyotrichum pilosum (Frost Aster),,True Gallon,,Sympil12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
4KLJREPFYQ6NG6DCPGCGEN32,Taxodium distichum (Bald Cypress),,Gallon,,Taxdis9,"Long lived conifer native to swamps, but also grows well in upland soils. Buttressed bases with knobby ""knees"" that arise out of standing water. Clay and wet soil tolerant.

Size: Height: 50' - 70' ; Width: 20' -45'
Light: Sun (Full)
Moisture: Standing Water,

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

By Thomas & Dianne Jones from Okmulgee, OK, USA - Mt Fork Morning Calm, CC BY 2.0, https://commons.wikimedia.org/w/index.php?curid=11109140",Tree,Tree,,,,,hidden,Physical good,,,,N,N,N,Y,25.00,,N,,,,,,,0,,,,Y
7D5XQ2VNAA4GQRIHGH6QAL27,Taxodium distichum (Bald Cypress),,True Gallon,,Taxdis12,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,30.00,,N,,,,,,,0,,,,Y
KTLJIQR7J2YLCABPY2A63RLQ,Taxodium distichum (Bald Cypress),,2 Gallon,,Taxdis15,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,55.00,,N,,,,,,,0,,,,Y
2PQYK2RBDQDIU5BOVS6OR5IU,Taxodium distichum (Bald Cypress),,3 Gallon,,Taxdis18,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,70.00,,N,,,,,,,0,,,,Y
UA7EGE3K7O73JMJNSZDZ3WTK,Taxodium distichum (Bald Cypress),,5 Gallon,,Taxdis21,,Tree,Tree,,,,,hidden,Physical good,,,,,,,,85.00,,N,,,,,,,0,,,,Y
JBXZNTS63QLMI5I7VMIRUTMP,Thalictrum dioicum (Early Meadow Rue),,"4.5"" Pot",,Thadio3,"Native perennial wildflower in the Buttercup family.  Lacy gray-green compound leaves.  Blooms tiny, drooping, greenish to white petal-less flowers in late spring (April-May). 

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Sun (Part-Full)
Moisture: Medium, 

-

Cbaile19, CC0, via Wikimedia Commons,  Cbaile19, CC0, via Wikimedia Commons,  Ryan Hodnett, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,12,,,,Y
WBFUFE7FZIQSZ7SCPPAF4JMI,Thalictrum dioicum (Early Meadow Rue),,Gallon,,Thadio9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
UNP7RQYQSCKX36WG66KIA5IB,Thalictrum dioicum (Early Meadow Rue),,True Gallon,,Thadio12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
BQQDIT5JULZRTLMCDDZPTFUI,Tiarella cordifolia (Creeping Foam Flower),,"4.5"" Pot",,Tiacor3,"Perennial with glossy heart shaped leaves forms into dense clumps. Showy white flower clusters rise above the leaves in April and May and have a feathery appearance. Good woodland groundcover.

Size: Height: 0.5' - 1' ; Width: 2' -2'
Light: Shade (Full)
Moisture: Moist, 

-

CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=127319 CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=127267, Wasrts, CC BY-SA 4.0 , via Wikimedia Commons
By Photo by David J. Stang - source: David Stang. First published at ZipcodeZoo.com, CC BY-SA 4.0, https://commons.wikimedia.org/w/index.php?curid=61189176",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,90,,,,Y
SERDECSCNFQCDZMGL7DPNDAW,Tiarella cordifolia (Creeping Foam Flower),,Gallon,,Tiacor9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,31,,,,Y
D6FDSNXPVT4Z2KHKNYSKZR4D,Tiarella cordifolia (Creeping Foam Flower),,True Gallon,,Tiacor12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
2QJVRYIACVNEVOJTR5B4TE44,Tradescantia ohiensis (Ohio Spiderwort),,"4.5"" Pot",,Traohi3,"Clump forming perennial in the spiderwort family that blooms vibrant purple flowers with three petals in mid to late summer.  Slender blue-green leaves resemble grass blades.  Long bloom period.

Size: Height: 2' - 3' ; Width: 1' - 2'
Light: Sun (Part-Full)
Moisture: Dry, Medium, 

-

Cephas, CC BY-SA 4.0 , via Wikimedia Commons, KENPEI, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,N,,N,,,-4,,,,Y
IXGHDZYYJVMTYUMEZGHQZUOW,Tradescantia ohiensis (Ohio Spiderwort),,Gallon,,Traohi9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
PNHDE7DRY3WFOFGJEEXB6SMP,Tradescantia ohiensis (Ohio Spiderwort),,True Gallon,,Traohi12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
MLQWBPKPH3Q7NQ2F7RJMSHRF,Tradescantia virginiana (Virginia Spiderwort),,"4.5"" Pot",,Travir3,"Violet-blue to purple, three-petaled flowers bloom in succession from May into early July. Tolerates clay and wet soil.

Size: Height: 1.5' - 3' ; Width: 1' -1.5'
Light: Shade (Part-Full)
Moisture: Medium, 

-

By Fritzflohrreynolds - Own work, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=31468517, Concord, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,12.00,,N,,,,N,,,32,,,,Y
GBSNZZBQVZPYYSAPR4QWNVMH,Tradescantia virginiana (Virginia Spiderwort),,Gallon,,Travir9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,17.00,,N,,,,N,,,0,,,,Y
7GXSJXIAZNGKDA4QTOCZOI7X,Tradescantia virginiana (Virginia Spiderwort),,True Gallon,,Travir12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,19.00,,N,,,,N,,,0,,,,Y
XWGY4P5TQTLI5KIVZDEM2P3P,Triadenum virginicum (Virginia Marsh St. John's Wort),,"4.5"" Pot",,Trivir3,"Small (1/2"") pink to red, five-pointed flowers bloom in the summer in bogs, wet meadows, and swamps.

Size: Height: 1' - 2' ; Width: 0.5' -1'
Light: Shade (Part-Full)
Moisture: Moist, Standing Water,

-

Ken-ichi Ueda [CC BY (https://creativecommons.org/licenses/by/4.0)]
Fritz Flohr Reynolds [CC BY-SA (https://creativecommons.org/licenses/by-sa/2.0)]",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,12.00,,N,,,,,,,0,,,,Y
VUITH6BV6NRK275RODIQXNMO,Triadenum virginicum (Virginia Marsh St. John's Wort),,Gallon,,Trivir9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,17.00,,N,,,,,,,0,,,,Y
F6YG7RDDMLHT6LHSL62HVCVB,Triadenum virginicum (Virginia Marsh St. John's Wort),,True Gallon,,Trivir12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,19.00,,N,,,,,,,0,,,,Y
DRF2QA5HROZIKBFKPLLXFBJ3,Tridens flavus (Purpletop),,"3.5"" Pot",,Trifla2,"Purplelish spikelets on stalks that, then planted in groups, creates a beautiful purple-topped field. Grass is home to many native insect species and seed feeds birds. Drought tolerant.

Size: Height: 4' - 5' ; Width: 1' -2'
Light: Sun (Full)
Moisture: Dry, Medium,

-

Mary Keim https://www.flickr.com/photos/38514062@N03/8041397283/",Grass,Grass,,,,,hidden,Physical good,,,,N,N,N,Y,8.00,,N,,,,,,,0,,,,Y
XRW63IHDC2BLRTS6W4QPMDUR,Tridens flavus (Purpletop),,"4.5"" Pot",,Trifla3,,Grass,Grass,,,,,hidden,Physical good,,,,,,,,9.00,,N,,,,,,,0,,,,Y
QYZ5Q3MNFUZH7ZUTF2RNWUON,Tridens flavus (Purpletop),,Gallon,,Trifla9,,Grass,Grass,,,,,hidden,Physical good,,,,,,,,13.00,,N,,,,,,,0,,,,Y
E6TMEE2RIR3SN5TZR2QO34H3,Trillium grandiflorum (White Trillium),,"4.5"" Pot",,Trigra3,"Largest and showiest flower of all  trilliums! Flowers are 2 to 4 inches across and held above large glossy green bracts. Spreads slowly by rhizomes.

Size: Height: 1' - 3' ; Width: 1' -1'
Light: Shade (Part-Full)
Moisture: Medium, 

-

Cbaile19, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,15.00,,N,,N,,,,,3,,,,Y
NX47IPN2VJPEOHUE5HLZOJ3N,Trillium grandiflorum (White Trillium),,Gallon,,Trigra9,,Flower,Flower,,,,,visible,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
I2B37SPKATOTRUECFSSVZOOT,Trillium grandiflorum (White Trillium),,True Gallon,,Trigra12,,Flower,Flower,,,,,visible,Physical good,,,,,,,,23.00,,N,,,,,,,0,,,,Y
CD344RDGK622I2QGEUECG577,Triodanis perfoliata (Venus' Looking Glass),,"4.5"" Pot",,Triper3,"Small, unbranched plant with a light green, grooved stem. Blue or violet flowers emerge in the spring, supporting the Plasterer bee.

Size: Height: 1' - 2' ; Width: 1' -1'
Light: Shade (Part-Full)
Moisture: Dry, Medium, 

-

?? ?, CC BY 3.0 , via Wikimedia Commons; 
Melissa McMasters from Memphis, TN, United States, CC BY 2.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,6.00,,N,,,,,,,0,,,,Y
3WABF5TSRAK2JE2O5D2CBUQC,Triodanis perfoliata (Venus' Looking Glass),,Gallon,,Triper9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,13.00,,N,,,,,,,0,,,,Y
BQBYDTGCILY4DISGKMNH5UZL,Triodanis perfoliata (Venus' Looking Glass),,True Gallon,,Triper12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,15.00,,N,,,,,,,0,,,,Y
3VF34FN3IXVDVJVW2EWBG2PU,Uvularia grandiflora (Bellwort),,"4.5"" Pot",,Uvugra3,"Yellow flowers have long, twisted petals and bright green leaves. Plant is droopy in appearance. Excellent shade and border plant. Drought tolerant.

Size: Height: 1' - 2' ; Width: 1' -1.5'
Light: Shade (Full)
Moisture: Moist, 

-

Hardyplants at English Wikipedia [Public domain], Agnieszka Kwiecień, Nova, CC BY-SA 4.0 , via Wikimedia Commons",Flower,Flower,,,,,hidden,Physical good,,,,N,N,N,Y,15.00,,N,,,,,,,0,,,,Y
GSSB6HZOLLHZDL2YXPD35VLG,Uvularia grandiflora (Bellwort),,Gallon,,Uvugra9,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,21.00,,N,,,,,,,0,,,,Y
PNRO5FP7L7ASZCCUKJ6B6P65,Uvularia grandiflora (Bellwort),,True Gallon,,Uvugra12,,Flower,Flower,,,,,hidden,Physical good,,,,,,,,23.00,,N,,,,,,,0,,,,Y
7D5HLAB7RTHMTJA35E6PEWOP,Vaccinium angustifolium (Lowbush Blueberry),,Gallon,,Vacang9,"Small, white, bell-shaped flowers in spring give way to plentiful blueberries in the summer--edible to people and animals!

Size: Height: 1' - 2' ; Width: 1' -2'
Light: Shade (Part-Full)
Moisture: Dry, Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

?64, CC BY 3.0 , via Wikimedia Commons, 0x010C, CC BY-SA 4.0 , via Wikimedia Commons",Shrub,Shrub,,,,,hidden,Physical good,,,,N,N,N,Y,25.00,,N,,N,,N,,,-1,,,,Y
XOFV7CUF3BR3V7TH5UADK4EI,Vaccinium angustifolium (Lowbush Blueberry),,True Gallon,,Vacang12,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,30.00,,N,,,,N,,,0,,,,Y
6AIQTPQUADYXVHYEPXYG4VYT,Vaccinium angustifolium (Lowbush Blueberry),,2 Gallon,,Vacang15,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,50.00,,N,,,,N,,,0,,,,Y
WRG46BCFDZ3XRLNVRX5N5AA7,Vaccinium angustifolium (Lowbush Blueberry),,3 Gallon,,Vacang18,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
QJE25I44S2TA2ACUYWK2SOHF,Vaccinium angustifolium (Lowbush Blueberry),,5 Gallon,,Vacang21,,Shrub,Shrub,,,,,hidden,Physical good,,,,,,,,70.00,,N,,,,N,,,0,,,,Y
WUZH7BQJQP7FD23KI4H6OBLL,Vaccinium corymbosum (Highbush Blueberry),,Gallon,,Vaccor9,"Grown in bogs, this plant can tolerate wet soils. Blueberries are edible

Size: Height: 6' - 12' ; Width: 8' -12'
Light: Sun (Part-Full)
Moisture: Medium, 

-For sizes valued at $50 or above, a $25 discount can be applied courtesy of the Throwing Shade Virginia program. If you purchase online, this discount will be applied as a refund when you pick up your plants. (see https://rb.gy/lukcmf for details)

By Oleg Bosyy - Own work, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=29466866,  Fritzflohrreynolds, CC BY-SA 3.0 , via Wikimedia Commons",Shrub,Shrub,,,,,visible,Physical good,,,,N,N,N,Y,25.00,,N,,N,,N,,,1,,,,Y
QJ45LKVG2HDPHXZPQ6LTNERA,Vaccinium corymbosum (Highbush Blueberry),,True Gallon,,Vaccor12,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,30.00,,N,,,,N,,,0,,,,Y
G35ARPSX2S5DP44Z5GU3STXK,Vaccinium corymbosum (Highbush Blueberry),,2 Gallon,,Vaccor15,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,50.00,,N,,,,N,,,0,,,,Y
I5NADQDHLF3OK5C3LZDUERYW,Vaccinium corymbosum (Highbush Blueberry),,3 Gallon,,Vaccor18,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,60.00,,N,,,,N,,,0,,,,Y
XTPHMRIATIHCCQDCYUMK6QD6,Vaccinium corymbosum (Highbush Blueberry),,5 Gallon,,Vaccor21,,Shrub,Shrub,,,,,visible,Physical good,,,,,,,,70.00,,N,,,,N,,,0,,,,Y
XFRDXMOXXIPQYFBEMGQ5AJ5D,Verbena hastata (Blue Vervain),,"4.5"" Pot",,Verhas3,"Delicate, blue-violet flowers sit atop stalks in mid summer, and can self-seed. They love prairies and rain gardens.

Size: Height: 2' - 6' ; Width: 1' -3'
Light: Sun (Part-Full)
Moisture: Moist, Standing Water,

-

Joshua Mayer from Madison, WI, USA, CC BY-SA 2.0 , via Wikimedia Commons,  Fritzflohrreynolds, CC BY-SA 3.0 , via Wikimedia Commons",Flower,Flower,,,,,visible,Physical good,,,,N,N,N,Y,9.00,,N,,,,,,,7,,,,Y
